,original_id
30511,1930009003
30512,193000902X
30513,1930009046
30514,1930009054
30515,1930009062
30516,1930051220
30517,193072229X
30518,1931081727
30519,193227023X
30520,8401461812
30521,840801014X
30522,8408011200
30523,8408017136
30524,8408017748
30525,8420428485
30526,8420478407
30527,842048136X
30528,8420618578
30529,8420626945
30530,8423325911
30531,8425202183
30532,8425327571
30533,8427026218
30534,8427210981
30535,8427285450
30536,8427285493
30537,8427285809
30538,8429712828
30539,8429720316
30540,8429739378
30541,842974097X
30542,8429743669
30543,8432053821
30544,8432069140
30545,843206923X
30546,8433905538
30547,8433905554
30548,8433905635
30549,8433906674
30550,8433906798
30551,8433906917
30552,843390695X
30553,8433906984
30554,8433908200
30555,8433908499
30556,8433908502
30557,8433908561
30558,843390860X
30559,8433908693
30560,8433908804
30561,8433908812
30562,8433908863
30563,8433908898
30564,8433909126
30565,8433910868
30566,8433911929
30567,8433920057
30568,8433970194
30569,8437501709
30570,8439701098
30571,843970206X
30572,844065944X
30573,8440663099
30574,8448301927
30575,8472231712
30576,8472231879
30577,8472234045
30578,8472234150
30579,8472236935
30580,8472237702
30581,8472238407
30582,8472238415
30583,8472238865
30584,8472238873
30585,8472238911
30586,8472238970
30587,8472238997
30588,8472239039
30589,8472239063
30590,8472239586
30591,8472239594
30592,8472239608
30593,8474237297
30594,8475024939
30595,8475966292
30596,847727164X
30597,8477650160
30598,8478093303
30599,8478098186
30600,8482567365
30601,8483000261
30602,8483000970
30603,8483006022
30604,8483008378
30605,8483070588
30606,8483071053
30607,8483100037
30608,848310007X
30609,848310010X
30610,8483100258
30611,8483100274
30612,8483100436
30613,8483100541
30614,8483100592
30615,8483100622
30616,8483100657
30617,8483100681
30618,8483100908
30619,8483105357
30620,8483105772
30621,8483106000
30622,8483106043
30623,8483106221
30624,8483106604
30625,8483106914
30626,8483107740
30627,8483280035
30628,8485704711
30629,848627916X
30630,8495359405
30631,8497081048
30632,0007128568
30633,0028604792
30634,0060961724
30635,0060973161
30636,0062510363
30637,0064434818
30638,0140196013
30639,0140196161
30640,0192826662
30641,031213407X
30642,0312585837
30643,0312872542
30644,0312930356
30645,0316289817
30646,0316578398
30647,0316604917
30648,0316770183
30649,0345381645
30650,0374373620
30651,0374386137
30652,0375750525
30653,0380718758
30654,0380763206
30655,038513472X
30656,0385189508
30657,0393035646
30658,0394800788
30659,039526619X
30660,0395348358
30661,0395662095
30662,0395662621
30663,0399224149
30664,0425173453
30665,0440200059
30666,0440477069
30667,0446386901
30668,0446673668
30669,0448093286
30670,0451168879
30671,0451457633
30672,0472060384
30673,0515124648
30674,0517060361
30675,0517542021
30676,051754489X
30677,0525480927
30678,0525481680
30679,0525483624
30680,0525939695
30681,0553101943
30682,0553289721
30683,0590259385
30684,0609802771
30685,0671169750
30686,0671522779
30687,0671739379
30688,0671743759
30689,0679728163
30690,0767900340
30691,0803709315
30692,0806507047
30693,081120765X
30694,0811800741
30695,0811812286
30696,0811818179
30697,0811823709
30698,0821223542
30699,0848727614
30700,0871351714
30701,087542127X
30702,0876451121
30703,0894712063
30704,0899199062
30705,0915168073
30706,096052102X
30707,1557830975
30708,1567312071
30709,1573241857
30710,1841953288
30711,1892391031
30712,0060219106
30713,0064401766
30714,0064403327
30715,0064440419
30716,006447268X
30717,006447335X
30718,0307001245
30719,0307001334
30720,0307045420
30721,0307100995
30722,0307128865
30723,0312972563
30724,0380719002
30725,038072913X
30726,0380754932
30727,0380756315
30728,0380758695
30729,0425166090
30730,0439076668
30731,0440402662
30732,0440415365
30733,0553153986
30734,0553155423
30735,0553155865
30736,0553159089
30737,055348169X
30738,0553482475
30739,0590029738
30740,0590060007
30741,059010991X
30742,0590226371
30743,0590228803
30744,0590251686
30745,0590261932
30746,0590261940
30747,0590262807
30748,0590263013
30749,0590293079
30750,0590404091
30751,0590407805
30752,059041058X
30753,0590411241
30754,059041125X
30755,0590415859
30756,0590421247
30757,0590424971
30758,0590425013
30759,0590433164
30760,0590433865
30761,0590435019
30762,0590435086
30763,0590435094
30764,0590435116
30765,0590435124
30766,0590435132
30767,059043568X
30768,0590435698
30769,0590435701
30770,0590435728
30771,0590436473
30772,0590436511
30773,0590437178
30774,0590437194
30775,0590437208
30776,0590438999
30777,0590440837
30778,0590440845
30779,0590440853
30780,0590449621
30781,0590449699
30782,0590470116
30783,0590470140
30784,0590477447
30785,0590482262
30786,0590482289
30787,0590483048
30788,059050391X
30789,0590520938
30790,0590521012
30791,0590567330
30792,0590568868
30793,059060404X
30794,0590630938
30795,0590691856
30796,0590863703
30797,0590880144
30798,0590880152
30799,0590927132
30800,0590978055
30801,0671022873
30802,0671022881
30803,067102308X
30804,0671529439
30805,0671727109
30806,0671882031
30807,0671894455
30808,0679811788
30809,0679811796
30810,0689800053
30811,0806963794
30812,0812568788
30813,0816704643
30814,081673027X
30815,0822492202
30816,0840772181
30817,0866118721
30818,0893759910
30819,0895773074
30820,0967563208
30821,1558746145
30822,1559029897
30823,1567313051
30824,1567315437
30825,1569871183
30826,1569871213
30827,1569871221
30828,1569873917
30829,156987509X
30830,1591821789
30831,1591825016
30832,1593070527
30833,1853265713
30834,0060009292
30835,006009527X
30836,0060153180
30837,0060511885
30838,0132871297
30839,0310379504
30840,0312872437
30841,0316076228
30842,0316360678
30843,0345410602
30844,0345461029
30845,0374158517
30846,0375507493
30847,038072362X
30848,0380725886
30849,0380726793
30850,0380727943
30851,0380977761
30852,0385241216
30853,0385319959
30854,0399139117
30855,0425178951
30856,0425188442
30857,0439426383
30858,0440202485
30859,0449212122
30860,0451161394
30861,0451204050
30862,0452276195
30863,0465016901
30864,0465090990
30865,0517182661
30866,0553570919
30867,0609607383
30868,067003097X
30869,0671224387
30870,0671897020
30871,0679767193
30872,0684839385
30873,0743228987
30874,0743245237
30875,0765300133
30876,0805067922
30877,0841501386
30878,0849916550
30879,0877957215
30880,0892437731
30881,0910367302
30882,0962945234
30883,1556613458
30884,1565302265
30885,156584100X
30886,1580630340
30887,1895897572
30888,0028740173
30889,006001430X
30890,0060194332
30891,0060524073
30892,0060527447
30893,0060574216
30894,006059537X
30895,0061094757
30896,0062517392
30897,0062735241
30898,0071381392
30899,0071425489
30900,0072227427
30901,0127050418
30902,0142300586
30903,0300061137
30904,0310238463
30905,0310242460
30906,0312140290
30907,0312204280
30908,0312209738
30909,0312310013
30910,0312311486
30911,0312319738
30912,0316240222
30913,0316610003
30914,0316778001
30915,0345410084
30916,0345434854
30917,0345440900
30918,0345441184
30919,034544289X
30920,034545281X
30921,0380799006
30922,0385014856
30923,0385249373
30924,038524939X
30925,0393322106
30926,0425114511
30927,0425132889
30928,0425153436
30929,0425166775
30930,042518496X
30931,0439417848
30932,0440235332
30933,0446670162
30934,0446675385
30935,0451125509
30936,0451159411
30937,0465071724
30938,0525945040
30939,0525945393
30940,0525947655
30941,0553351397
30942,0553353896
30943,0553378929
30944,0553381466
30945,0553382098
30946,0553577123
30947,0553802569
30948,0609609769
30949,0609802011
30950,0609802240
30951,0609805444
30952,0609807412
30953,0609807447
30954,0609807978
30955,0609810111
30956,0670899755
30957,0671023934
30958,0671522787
30959,0671663941
30960,0679456589
30961,0679778012
30962,0684830787
30963,0684839970
30964,0684854465
30965,0684870754
30966,0688080405
30967,0688172032
30968,0688175791
30969,0691117519
30970,0737303875
30971,0738204412
30972,0738205087
30973,0743204441
30974,074321367X
30975,0743229231
30976,0743456653
30977,0761506411
30978,0764107585
30979,0764508938
30980,0767903366
30981,076790592X
30982,0767908244
30983,0767908724
30984,078710339X
30985,078947557X
30986,0793818664
30987,0809297655
30988,0816520844
30989,0818405147
30990,0842378960
30991,0873514661
30992,0874778875
30993,0874779316
30994,0874779588
30995,0876053835
30996,0890877491
30997,0890878536
30998,0898798728
30999,0898869129
31000,0913299804
31001,0915811855
31002,0932194869
31003,0963847228
31004,0967596130
31005,0969809913
31006,0969809921
31007,0971933413
31008,1400050588
31009,1401902154
31010,1552440451
31011,1558321527
31012,1558744274
31013,1560446366
31014,1568380437
31015,156838985X
31016,1570612897
31017,1571743235
31018,1572242450
31019,1572243058
31020,1585420492
31021,1585421170
31022,158574221X
31023,1592400078
31024,1843170051
31025,1881273652
31026,1885171285
31027,1885171463
31028,1888767340
31029,1891554190
31030,1891944002
31031,0060001445
31032,0060001453
31033,0060001461
31034,006000147X
31035,0060001801
31036,006000181X
31037,0060002050
31038,0060002077
31039,0060002697
31040,0060002700
31041,006000441X
31042,0060004606
31043,0060004622
31044,0060004746
31045,0060005556
31046,006000584X
31047,0060006617
31048,0060008121
31049,0060008245
31050,0060008865
31051,0060009241
31052,006000925X
31053,0060011483
31054,0060011904
31055,0060012811
31056,0060012900
31057,0060013133
31058,0060013974
31059,0060014253
31060,006001427X
31061,0060081635
31062,0060082070
31063,0060082895
31064,0060083425
31065,0060086629
31066,0060087358
31067,0060087374
31068,0060088575
31069,0060089288
31070,0060092130
31071,0060092149
31072,0060092181
31073,0060092645
31074,0060092661
31075,0060092971
31076,006009298X
31077,006009348X
31078,0060097701
31079,0060097973
31080,0060098120
31081,0060098538
31082,0060183896
31083,0060184868
31084,0060185147
31085,0060185287
31086,0060185686
31087,0060185708
31088,0060185732
31089,0060188197
31090,006018888X
31091,0060188987
31092,0060192410
31093,0060192763
31094,0060194413
31095,0060195541
31096,0060197706
31097,0060197986
31098,0060198303
31099,006019832X
31100,006019877X
31101,0060198788
31102,0060199261
31103,0060199334
31104,0060199369
31105,0060199385
31106,0060199415
31107,0060199423
31108,0060199644
31109,0060278234
31110,0060291702
31111,0060292814
31112,0060502185
31113,0060502266
31114,0060502290
31115,0060502312
31116,0060502320
31117,0060502827
31118,0060503505
31119,0060503548
31120,0060503580
31121,0060504129
31122,0060504137
31123,0060505249
31124,0060505540
31125,0060505621
31126,006050563X
31127,0060505672
31128,0060505710
31129,0060505737
31130,0060506512
31131,0060506695
31132,006050675X
31133,0060507586
31134,0060507594
31135,0060507845
31136,0060508108
31137,0060508116
31138,0060508124
31139,0060508167
31140,0060508175
31141,0060509104
31142,0060509112
31143,0060509325
31144,0060509465
31145,0060509546
31146,0060511508
31147,0060512385
31148,0060513659
31149,0060514051
31150,0060514116
31151,0060514124
31152,0060517611
31153,0060517689
31154,0060519517
31155,006051969X
31156,0060519703
31157,0060519711
31158,0060520450
31159,0060520515
31160,0060522577
31161,0060523387
31162,0060523395
31163,0060523867
31164,0060525185
31165,0060525231
31166,0060525258
31167,0060525290
31168,0060525355
31169,0060525460
31170,0060526203
31171,0060526211
31172,0060527056
31173,0060527250
31174,0060527420
31175,0060528079
31176,0060528435
31177,0060529164
31178,0060529466
31179,0060529741
31180,0060530383
31181,0060530464
31182,0060531231
31183,0060533072
31184,0060536713
31185,0060537973
31186,0060538112
31187,0060538783
31188,0060538996
31189,0060540664
31190,0060541695
31191,0060541741
31192,006054175X
31193,0060542144
31194,0060543132
31195,0060543949
31196,0060543957
31197,0060544767
31198,0060545798
31199,0060545801
31200,0060549300
31201,0060554800
31202,0060555114
31203,0060555513
31204,0060555882
31205,0060560363
31206,0060560428
31207,0060560789
31208,0060560797
31209,0060560851
31210,0060561629
31211,0060562366
31212,0060563370
31213,0060563710
31214,0060563893
31215,0060564490
31216,0060564547
31217,0060564571
31218,0060564644
31219,0060565144
31220,0060565373
31221,0060565411
31222,006056542X
31223,0060565519
31224,0060567090
31225,0060567104
31226,0060567236
31227,0060570180
31228,0060570563
31229,0060571454
31230,0060571667
31231,0060572965
31232,0060574534
31233,0060575344
31234,0060577487
31235,0060577517
31236,0060578955
31237,0060580275
31238,0060580666
31239,0060582308
31240,0060582987
31241,0060583045
31242,0060583304
31243,0060584335
31244,0060586605
31245,0060587873
31246,0060588217
31247,0060590947
31248,006059330X
31249,0060594233
31250,0060594268
31251,0060595264
31252,0060595361
31253,0060596503
31254,0060598891
31255,0060723475
31256,0060723769
31257,0060723785
31258,0060723866
31259,0060724749
31260,0060726091
31261,0060731656
31262,006074068X
31263,0060747730
31264,0060953489
31265,0061012904
31266,0061013870
31267,0061014109
31268,0061031844
31269,0061050318
31270,0061050687
31271,0061050695
31272,0061050938
31273,0061051195
31274,006105142X
31275,0061051713
31276,0061051780
31277,0061051799
31278,0061052205
31279,0061052604
31280,0061057878
31281,0061061239
31282,0062734237
31283,0066209498
31284,006620951X
31285,0066211069
31286,0066211247
31287,0066211336
31288,0066211425
31289,0066212375
31290,0066212537
31291,0066213444
31292,006621470X
31293,0066214718
31294,0131453580
31295,0142003069
31296,0151010153
31297,015101017X
31298,0156027054
31299,0156027100
31300,0156027178
31301,0195141830
31302,0195153456
31303,0195159012
31304,0195159209
31305,0195160428
31306,0195170342
31307,0312202997
31308,0312203799
31309,0312203802
31310,0312205481
31311,0312206100
31312,0312206143
31313,0312207697
31314,031220891X
31315,031220907X
31316,031220938X
31317,0312241097
31318,0312242670
31319,0312242700
31320,0312242743
31321,0312244282
31322,0312251947
31323,0312253451
31324,0312253508
31325,0312261217
31326,0312261721
31327,0312262450
31328,0312262469
31329,0312262485
31330,0312262493
31331,0312262523
31332,0312262590
31333,0312262655
31334,031226559X
31335,0312265603
31336,0312265700
31337,0312265735
31338,0312265743
31339,0312265786
31340,0312265794
31341,0312265980
31342,031226609X
31343,0312266154
31344,0312266383
31345,0312266413
31346,0312266715
31347,0312266774
31348,0312266782
31349,0312266820
31350,0312266839
31351,0312266898
31352,0312266995
31353,0312268645
31354,0312268661
31355,0312268947
31356,0312268955
31357,0312268971
31358,031226898X
31359,031226917X
31360,031226920X
31361,0312269315
31362,0312269382
31363,0312269420
31364,0312269528
31365,0312269684
31366,0312269811
31367,031226982X
31368,031226996X
31369,031227002X
31370,0312270984
31371,031227114X
31372,0312271174
31373,0312271182
31374,0312271190
31375,0312271212
31376,0312271239
31377,0312271786
31378,0312271816
31379,0312271875
31380,0312271883
31381,0312272553
31382,031227257X
31383,0312272588
31384,0312272952
31385,0312272979
31386,0312273088
31387,0312273096
31388,0312274564
31389,0312274580
31390,0312274645
31391,031227484X
31392,0312274971
31393,0312274998
31394,031227534X
31395,0312275390
31396,0312275536
31397,0312275579
31398,0312276567
31399,0312276583
31400,0312276621
31401,031227663X
31402,0312276702
31403,0312276710
31404,0312276745
31405,0312276761
31406,0312276818
31407,0312276834
31408,0312276842
31409,0312277318
31410,0312277326
31411,0312277334
31412,0312277342
31413,0312277598
31414,0312277601
31415,0312277628
31416,0312277644
31417,0312278136
31418,0312278187
31419,0312278217
31420,0312278225
31421,0312278470
31422,0312278489
31423,0312278578
31424,0312278683
31425,031227873X
31426,0312279981
31427,0312280033
31428,0312280130
31429,0312280157
31430,0312280270
31431,0312280297
31432,0312280335
31433,031228036X
31434,0312280416
31435,0312280661
31436,0312280750
31437,0312280882
31438,0312280912
31439,0312280920
31440,0312280939
31441,0312280955
31442,0312280963
31443,0312280971
31444,0312281307
31445,0312281552
31446,0312281684
31447,031228182X
31448,0312281854
31449,0312281862
31450,0312281935
31451,0312282001
31452,0312282060
31453,0312282079
31454,0312282117
31455,031228232X
31456,0312282648
31457,0312282680
31458,0312282702
31459,0312282842
31460,0312282885
31461,0312283040
31462,0312283059
31463,0312283350
31464,0312283466
31465,0312283539
31466,0312283598
31467,0312283601
31468,031228361X
31469,0312283628
31470,0312283652
31471,0312283660
31472,0312283962
31473,0312283989
31474,0312284225
31475,0312284306
31476,0312284322
31477,0312284381
31478,031228442X
31479,0312284454
31480,0312284497
31481,0312284632
31482,0312284713
31483,0312284748
31484,0312284853
31485,031228487X
31486,0312284977
31487,0312284993
31488,0312285027
31489,0312285426
31490,0312285558
31491,0312285663
31492,0312285809
31493,0312285825
31494,031228585X
31495,0312286449
31496,0312286457
31497,0312286619
31498,0312286767
31499,0312286783
31500,0312287690
31501,0312287755
31502,0312287798
31503,0312287801
31504,031228781X
31505,0312287844
31506,0312287852
31507,031228795X
31508,0312288034
31509,0312288123
31510,0312288212
31511,0312288239
31512,0312288271
31513,0312288298
31514,0312288336
31515,0312288476
31516,0312288492
31517,0312288506
31518,0312288662
31519,0312288700
31520,0312288778
31521,0312289006
31522,0312289200
31523,0312289243
31524,0312289588
31525,031228960X
31526,0312289898
31527,0312290209
31528,031229025X
31529,0312290276
31530,0312290330
31531,0312290349
31532,0312290365
31533,0312290462
31534,0312290470
31535,0312290497
31536,031229056X
31537,0312290578
31538,0312290799
31539,0312290802
31540,0312290810
31541,0312290845
31542,0312290861
31543,0312290950
31544,0312290969
31545,0312290977
31546,0312291043
31547,0312291108
31548,0312291140
31549,0312291175
31550,0312291213
31551,0312291299
31552,0312291329
31553,0312291388
31554,0312291434
31555,0312300379
31556,0312300417
31557,0312300468
31558,0312300565
31559,0312300662
31560,0312300751
31561,0312300778
31562,0312300875
31563,0312300883
31564,0312300891
31565,0312300964
31566,0312300972
31567,0312300980
31568,0312301081
31569,0312301111
31570,0312301146
31571,0312301154
31572,0312301219
31573,0312301227
31574,0312301448
31575,0312301456
31576,0312301537
31577,0312301715
31578,0312301723
31579,0312301758
31580,0312301766
31581,0312301782
31582,0312301804
31583,0312301847
31584,0312301863
31585,0312301960
31586,0312301979
31587,0312301995
31588,0312302436
31589,0312302452
31590,0312302487
31591,0312302606
31592,0312302908
31593,0312303289
31594,0312303475
31595,0312303483
31596,0312303521
31597,0312303556
31598,0312303777
31599,0312303815
31600,031230403X
31601,0312304048
31602,0312304072
31603,0312304110
31604,0312304129
31605,0312304137
31606,0312304145
31607,0312304250
31608,0312304463
31609,031230451X
31610,0312304536
31611,0312304900
31612,0312304927
31613,0312305001
31614,031230501X
31615,0312305230
31616,0312305257
31617,0312305303
31618,0312305311
31619,031230532X
31620,0312306156
31621,0312306199
31622,0312306431
31623,0312306555
31624,0312306814
31625,0312306857
31626,0312307020
31627,031230711X
31628,0312307144
31629,0312307160
31630,0312307195
31631,0312307322
31632,0312307357
31633,031230739X
31634,0312307454
31635,0312307462
31636,0312307489
31637,0312307519
31638,0312307535
31639,0312307594
31640,0312307640
31641,0312307667
31642,0312307691
31643,0312307721
31644,0312307853
31645,0312307896
31646,0312307918
31647,0312308019
31648,0312308094
31649,0312308116
31650,0312308132
31651,0312308175
31652,0312308248
31653,0312308388
31654,0312308434
31655,0312308450
31656,0312308477
31657,0312308493
31658,0312308515
31659,0312308604
31660,0312308787
31661,0312309015
31662,0312309139
31663,0312309430
31664,0312309457
31665,0312309619
31666,0312309740
31667,0312309996
31668,0312310145
31669,0312310161
31670,0312310188
31671,031231020X
31672,0312310269
31673,031231051X
31674,031231065X
31675,0312310676
31676,0312310978
31677,0312310994
31678,0312311087
31679,0312311435
31680,0312311567
31681,0312311788
31682,0312311885
31683,0312311923
31684,031231194X
31685,0312312288
31686,0312312490
31687,031231258X
31688,0312312628
31689,0312312911
31690,0312313004
31691,0312313128
31692,0312313225
31693,0312313586
31694,0312313853
31695,031231387X
31696,0312314019
31697,0312314035
31698,0312314051
31699,0312314140
31700,0312314183
31701,0312314221
31702,0312314256
31703,0312314469
31704,0312314507
31705,031231468X
31706,031231471X
31707,0312315120
31708,0312315309
31709,0312315325
31710,0312315376
31711,0312315511
31712,0312315848
31713,0312315856
31714,0312316003
31715,0312316267
31716,0312316518
31717,0312316534
31718,0312316550
31719,0312316577
31720,0312316801
31721,0312316836
31722,0312316933
31723,0312317069
31724,0312317255
31725,0312317425
31726,0312317441
31727,0312317476
31728,0312317689
31729,0312317700
31730,0312318073
31731,031231809X
31732,0312318103
31733,0312318200
31734,031231826X
31735,0312318669
31736,0312318685
31737,0312318723
31738,031231874X
31739,0312318960
31740,0312319142
31741,0312319274
31742,031231938X
31743,0312319401
31744,0312319460
31745,0312319495
31746,0312319517
31747,0312319584
31748,0312320132
31749,0312320302
31750,0312320590
31751,0312320809
31752,0312321074
31753,0312321260
31754,031232135X
31755,0312321430
31756,0312321473
31757,031232149X
31758,0312321554
31759,0312321678
31760,0312321880
31761,0312321937
31762,0312322186
31763,031232264X
31764,0312322836
31765,0312323131
31766,0312323190
31767,0312323239
31768,0312323271
31769,0312323476
31770,0312323492
31771,031232362X
31772,0312323891
31773,0312324154
31774,0312324170
31775,0312324561
31776,0312324642
31777,0312324669
31778,0312324677
31779,0312324928
31780,0312324944
31781,0312325061
31782,0312325991
31783,0312326173
31784,0312326327
31785,0312326378
31786,0312326505
31787,0312326955
31788,0312327102
31789,0312327129
31790,0312327269
31791,0312327315
31792,0312327366
31793,0312327773
31794,031232779X
31795,0312327927
31796,0312328257
31797,0312328516
31798,0312328559
31799,0312328605
31800,0312328745
31801,0312328958
31802,0312329490
31803,0312329792
31804,0312330111
31805,0312330243
31806,0312331363
31807,0312331487
31808,0312331533
31809,0312331754
31810,0312332084
31811,0312332459
31812,0312333226
31813,0312335237
31814,0312420609
31815,0312848706
31816,0312848714
31817,0312848765
31818,0312848781
31819,0312848803
31820,0312848862
31821,0312853777
31822,0312854854
31823,0312854935
31824,0312857977
31825,0312858957
31826,0312859228
31827,0312859279
31828,0312860099
31829,0312863810
31830,031286440X
31831,0312864434
31832,0312864566
31833,0312864590
31834,0312864833
31835,0312865139
31836,0312865392
31837,0312865597
31838,0312865600
31839,0312866437
31840,0312866747
31841,0312867107
31842,0312867220
31843,0312868251
31844,0312868561
31845,0312868731
31846,031286874X
31847,0312868987
31848,0312869037
31849,0312869045
31850,0312869061
31851,0312869282
31852,031286941X
31853,0312869487
31854,0312869568
31855,0312869886
31856,0312869940
31857,0312869959
31858,0312870191
31859,0312870213
31860,0312870221
31861,031287037X
31862,0312870469
31863,0312870590
31864,0312871880
31865,0312872003
31866,0312872224
31867,0312872305
31868,0312872372
31869,0312872380
31870,0312872402
31871,0312872844
31872,0312873166
31873,031287328X
31874,0312873387
31875,0312873441
31876,0312873492
31877,0312873506
31878,0312873697
31879,0312873735
31880,0312873840
31881,0312873875
31882,0312873883
31883,0312873891
31884,0312873972
31885,0312873980
31886,0312874014
31887,0312874057
31888,0312874073
31889,0312874251
31890,031287426X
31891,0312874278
31892,0312874316
31893,0312874367
31894,0312874413
31895,0312874421
31896,0312874480
31897,0312874499
31898,0312874820
31899,0312874847
31900,031287491X
31901,0312875177
31902,031287524X
31903,0312875436
31904,0312875479
31905,0312875509
31906,0312875584
31907,0312875827
31908,0312875894
31909,0312876130
31910,0312876157
31911,0312876343
31912,0312876874
31913,0312877218
31914,0312877285
31915,0312877404
31916,0312877420
31917,0312877641
31918,0312877773
31919,0312877846
31920,0312877870
31921,0312877897
31922,0312877919
31923,0312877943
31924,0312877951
31925,031287796X
31926,0312878079
31927,0312878087
31928,0312878125
31929,0312878281
31930,031287829X
31931,0312878397
31932,0312878435
31933,031287846X
31934,031287863X
31935,0312878702
31936,0312878737
31937,0312878761
31938,031287877X
31939,0312878834
31940,0312878842
31941,0312878885
31942,0312878966
31943,0312879016
31944,0312879024
31945,0312879105
31946,0312879199
31947,0312890451
31948,0312890567
31949,031289063X
31950,0312890656
31951,0312890672
31952,0312890761
31953,0312976909
31954,0312977301
31955,0312977557
31956,0312977662
31957,0312978405
31958,0312978413
31959,0312978421
31960,0312978448
31961,0312978936
31962,0312978960
31963,0312979177
31964,0312979495
31965,0312979541
31966,0312979851
31967,0312980973
31968,0312981023
31969,0312981325
31970,0312981554
31971,0312982186
31972,0312982194
31973,0312982208
31974,0312982291
31975,0312982305
31976,0312982623
31977,0312982631
31978,031298281X
31979,0312982828
31980,0312982836
31981,0312982844
31982,0312983026
31983,0312983034
31984,0312983123
31985,0312983336
31986,0312983492
31987,0312984243
31988,0312984596
31989,0312984839
31990,0312984863
31991,0312985215
31992,0312986211
31993,0312986238
31994,0312986777
31995,0312987293
31996,0312987307
31997,0312987625
31998,0312987633
31999,0312987846
32000,0312989202
32001,0312989431
32002,0312989873
32003,0312991347
32004,0312992327
32005,0312992424
32006,0312993064
32007,0312994842
32008,0312995229
32009,0312997523
32010,0312998562
32011,0312999712
32012,0316009105
32013,0316069027
32014,0316073032
32015,0316096520
32016,0316097500
32017,0316097802
32018,0316098736
32019,0316134007
32020,0316144924
32021,0316170771
32022,0316172294
32023,0316192945
32024,0316284416
32025,0316341118
32026,0316381209
32027,0316415022
32028,0316608432
32029,0316608548
32030,0316608971
32031,0316695068
32032,0316735000
32033,0316735922
32034,0316738131
32035,0316738158
32036,0316738956
32037,0316741582
32038,0316766844
32039,0316779849
32040,0316786098
32041,0316800945
32042,0316805874
32043,0316806501
32044,0316890960
32045,0316895245
32046,0316935492
32047,034540565X
32048,034540937X
32049,0345410963
32050,0345410971
32051,0345411463
32052,0345421256
32053,034542154X
32054,0345423356
32055,0345426266
32056,0345428226
32057,0345428528
32058,0345428927
32059,0345430379
32060,0345430409
32061,0345430417
32062,0345430794
32063,0345433092
32064,0345433300
32065,0345433319
32066,0345433327
32067,0345434358
32068,0345435281
32069,0345435737
32070,0345435745
32071,0345439007
32072,0345439023
32073,0345439031
32074,0345439376
32075,0345439392
32076,0345439902
32077,0345439929
32078,0345439945
32079,0345440013
32080,034544003X
32081,0345440056
32082,0345440072
32083,0345440099
32084,0345440668
32085,0345440676
32086,0345441141
32087,0345441214
32088,0345441222
32089,034544244X
32090,0345442458
32091,0345443209
32092,0345443225
32093,0345443268
32094,034544339X
32095,0345443993
32096,0345444019
32097,0345444213
32098,034544423X
32099,0345444388
32100,0345444523
32101,0345444825
32102,0345444841
32103,0345445651
32104,0345445678
32105,0345445775
32106,0345445899
32107,034544647X
32108,0345446526
32109,0345446992
32110,0345447174
32111,0345447182
32112,0345447530
32113,0345447557
32114,0345447581
32115,0345447824
32116,0345448294
32117,0345448359
32118,0345448375
32119,0345448413
32120,0345448928
32121,0345448944
32122,0345448960
32123,0345449169
32124,0345449266
32125,0345449622
32126,0345449711
32127,034544972X
32128,0345450175
32129,0345450353
32130,0345450388
32131,034545071X
32132,0345450736
32133,034545104X
32134,0345451066
32135,0345451473
32136,0345452488
32137,0345452704
32138,0345453328
32139,0345453417
32140,0345453433
32141,0345453824
32142,0345454901
32143,0345455282
32144,0345455622
32145,0345455967
32146,0345456440
32147,0345456483
32148,0345456505
32149,0345456521
32150,0345456548
32151,0345457129
32152,0345457234
32153,0345457587
32154,0345457684
32155,0345457714
32156,034545782X
32157,0345457854
32158,0345457951
32159,0345458311
32160,0345458338
32161,0345458400
32162,0345458486
32163,0345458540
32164,0345458850
32165,0345458931
32166,0345458958
32167,0345458966
32168,0345458974
32169,0345459164
32170,0345459237
32171,0345459946
32172,0345460006
32173,0345460030
32174,0345460391
32175,0345460618
32176,0345461002
32177,0345461053
32178,0345461258
32179,0345461622
32180,0345461754
32181,0345461843
32182,0345461983
32183,034546222X
32184,0345462270
32185,0345462297
32186,0345462327
32187,0345462351
32188,0345462718
32189,0345462726
32190,0345462831
32191,0345462882
32192,0345463269
32193,0345463331
32194,0345463927
32195,0345463935
32196,0345464028
32197,0345464087
32198,0345464710
32199,0345464818
32200,0345464982
32201,0345465369
32202,0345466357
32203,0345466969
32204,0345467159
32205,0345467507
32206,0345467779
32207,034546835X
32208,0345468570
32209,034547628X
32210,0352338970
32211,0373169876
32212,0373169906
32213,0373169914
32214,0373169957
32215,0373169965
32216,0373197330
32217,0373218222
32218,0373218303
32219,0373218311
32220,0373218338
32221,0373218346
32222,0373218788
32223,0373226772
32224,0373226985
32225,0373227388
32226,0373227892
32227,0373245238
32228,0373245351
32229,0373245416
32230,0373245998
32231,0373246005
32232,0373250231
32233,0373250339
32234,0373250398
32235,037325041X
32236,0373250460
32237,0373250509
32238,0373250517
32239,0373250525
32240,037325055X
32241,0373250568
32242,0373250584
32243,0373250622
32244,0373250657
32245,0373250665
32246,0373250673
32247,037325069X
32248,0373250703
32249,0373250746
32250,0373259336
32251,0373259360
32252,0373259409
32253,0373259425
32254,0373259433
32255,0373259492
32256,0373259581
32257,037325962X
32258,0373259662
32259,0373259670
